# Progression simulation
# runs=20000 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=10 ppoNormalRunsPerPrestige=500 ppoTrainingMovesPerRun=150
# finalChips=4045308 totalEarned=103226808 prestiges=4 insight=29 cycleInsight=0 lifetimeInsight=540 simSeconds=151608
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished	IncomeMix
2243	3:23:41	501213541	0	0	0	4079695	7491141941	Combo	9255	142	1024	Token Pack
2250	3:24:05	560873680	0	0	0	3141425	7550802080	Combo	6402	191	1024	
2263	3:24:48	673265435	0	0	0	6043115	7663206235	Combo	10252	190	2048	Token Pack
2283	3:25:57	868168480	0	0	0	8969190	7858121680	Combo	16558	178	2048	Token Pack
2300	3:26:52	1011234205	0	0	0	3662950	8001187405	Combo	7633	139	1024	
2303	3:27:03	1040622265	0	0	0	5301036	8030587865	Combo	10712	194	1024	Token Pack
2323	3:28:14	1231379868	0	0	0	7469037	8221357868	Combo	12283	232	2048	Token Pack
2343	3:29:23	1409920203	0	0	0	7480720	8399910603	Combo	12719	214	2048	Token Pack
2350	3:29:48	1491327296	0	0	0	7641645	8481317696	Combo	12844	187	2048	
2352	3:29:55	5200651	0	0	0	3482192	8495191051	Combo	7178	179	1024	Modifier Unstable Stack L4
2363	3:30:35	102046191	0	0	0	3660293	8592048991	Combo	7479	179	1024	Token Pack
2383	3:31:43	290967463	0	0	0	7424151	8780982663	Combo	12950	151	2048	Token Pack
2400	3:32:42	465837689	0	0	0	3626156	8955852889	Combo	7456	163	1024	
2403	3:32:52	484891384	0	0	0	3043591	8974918984	Combo	6416	185	1024	Token Pack
2423	3:34:02	663745245	0	0	0	3032835	9153785245	Combo	6834	163	1024	Token Pack
2443	3:35:13	840579923	0	0	0	3700335	9330632323	Combo	7710	216	1024	Token Pack
2450	3:35:39	912371924	0	0	0	8286410	9402424324	Combo	12644	256	2048	
2463	3:36:25	1037373862	0	0	0	3577255	9527438662	Combo	7214	184	1024	Token Pack
2483	3:37:32	1198341833	0	0	0	4047074	9688419033	Combo	8097	181	1024	Token Pack
2500	3:38:33	1353819176	0	0	0	3880043	9843896376	Combo	8093	183	1024	
2503	3:38:44	1382528036	0	0	0	6667869	9872617636	Combo	11568	165	2048	Token Pack
2523	3:39:57	1578507488	0	0	0	8827525	10068609488	Combo	15952	237	2048	Token Pack
2543	3:41:06	1761002324	0	0	0	3321413	10251116724	Combo	7244	191	1024	Token Pack
2550	3:41:32	1825845425	0	0	0	4284095	10315959825	Combo	8368	210	1024	
2563	3:42:18	1950785200	0	0	0	3192492	10440912000	Combo	6808	202	1024	Token Pack
2569	3:42:38	2129793	0	0	0	3215973	10492256593	Combo	6479	159	1024	Modifier Miner's Pickaxe L4
2583	3:43:28	127873814	0	0	0	4822195	10618013014	Combo	10051	222	1024	Token Pack
2600	3:44:30	294244846	0	0	0	4322919	10784384046	Combo	8878	212	1024	
2603	3:44:40	318880036	0	0	0	6262758	10809031636	Combo	11286	179	2048	Token Pack
2623	3:45:55	512469519	0	0	0	7009256	11002633519	Combo	11910	180	2048	Token Pack
2643	3:47:07	710062457	0	0	0	5471824	11200238857	Combo	10585	205	1024	Token Pack
2650	3:47:33	781498785	0	0	0	4620167	11271675185	Combo	9169	203	1024	
2663	3:48:21	912176245	0	0	0	5722611	11402365045	Combo	10406	273	1024	Token Pack
2683	3:49:32	1103321108	0	0	0	4295527	11593522308	Combo	8842	179	1024	Token Pack
2700	3:50:32	1282070285	0	0	0	7646051	11772271485	Combo	13021	205	2048	
2703	3:50:43	1306423531	0	0	0	4774487	11796637131	Combo	9646	226	1024	Token Pack
2723	3:51:52	1487839880	0	0	0	6955597	11978065880	Combo	11925	184	2048	Token Pack
2743	3:53:07	1679196684	0	0	0	5208491	12169435084	Combo	11044	201	1024	Token Pack
2750	3:53:34	1759320427	0	0	0	8969989	12249558827	Combo	14910	210	2048	
2763	3:54:21	1886855761	0	0	0	3895116	12377106561	Combo	8551	180	1024	Token Pack
2775	3:55:06	4948125	0	0	0	5159632	12495198925	Combo	10114	205	1024	Modifier Queue Scrubber L4
2783	3:55:35	77242152	0	0	0	4188899	12567505352	Combo	8129	253	1024	Token Pack
2800	3:56:37	242133460	0	0	0	3402897	12732396660	Combo	7207	188	1024	
2803	3:56:48	267716352	0	0	0	3530594	12757991952	Combo	7636	185	1024	Token Pack
2823	3:57:56	464703468	0	0	0	3878485	12954991468	Combo	8401	163	1024	Token Pack
2843	3:59:07	647846734	0	0	0	7182926	13138147134	Combo	11721	180	2048	Token Pack
2850	3:59:32	728241726	0	0	0	8099822	13218542126	Combo	12796	227	2048	
2863	4:00:19	839430533	0	0	0	3507577	13329743333	Combo	6915	224	1024	Token Pack
2883	4:01:28	1011269541	0	0	0	3432962	13501594741	Combo	7127	189	1024	Token Pack
2900	4:02:30	1175859772	0	0	0	4302327	13666184972	Combo	8801	197	1024	
2903	4:02:41	1204318223	0	0	0	7258563	13694655823	Combo	12649	172	2048	Token Pack
2923	4:03:55	1400655086	0	0	0	5347142	13891005086	Combo	10468	246	1024	Token Pack
2943	4:05:06	1587296850	0	0	0	7601332	14077659250	Combo	12805	278	2048	Token Pack
2950	4:05:31	1656573165	0	0	0	4408586	14146935565	Combo	8901	229	1024	
2963	4:06:20	1784018587	0	0	0	7328854	14274393387	Combo	12099	218	2048	Token Pack
2983	4:07:34	1986195940	0	0	0	4363593	14476583140	Combo	8876	207	1024	Token Pack
3000	4:08:36	2146782950	0	0	0	4565949	14637170150	Combo	9122	262	1024	
3003	4:08:48	2175157993	0	0	0	3819476	14665557593	Combo	7701	193	1024	Token Pack
3023	4:09:58	2363167288	0	0	0	4235343	14853579288	Combo	9048	203	1024	Token Pack
3043	4:11:09	2538472965	0	0	0	3638100	15028897365	Combo	7223	149	1024	Token Pack
3050	4:11:33	2609073072	0	0	0	6886301	15099497472	Combo	11901	172	2048	
3063	4:12:17	2718650912	0	0	0	2781023	15209087712	Combo	6199	175	1024	Token Pack
3083	4:13:28	2904360875	0	0	0	4715242	15394810075	Combo	9537	191	1024	Token Pack
3093	4:14:03	5490983	0	0	0	3786844	15495940183	Combo	7484	168	1024	Modifier Unstable Stack L5
3100	4:14:28	68692532	0	0	0	7414111	15559141732	Combo	12491	175	2048	
3103	4:14:38	89227290	0	0	0	2895740	15579688890	Combo	6182	171	1024	Token Pack
3123	4:15:52	277139479	0	0	0	7529314	15767613479	Combo	12877	221	2048	Token Pack
3143	4:17:05	474937871	0	0	0	6492964	15965424271	Combo	11480	181	2048	Token Pack
3150	4:17:31	548082321	0	0	0	7410959	16038568721	Combo	12792	172	2048	
3163	4:18:21	677501714	0	0	0	4103636	16168000514	Combo	8576	247	1024	Token Pack
3183	4:19:32	858674073	0	0	0	4794558	16349185273	Combo	9584	243	1024	Token Pack
3200	4:20:33	1015414777	0	0	0	6986218	16505925977	Combo	12165	199	2048	
3203	4:20:44	1048915453	0	0	0	7324254	16539439053	Combo	12398	225	2048	Token Pack
3223	4:21:57	1228585049	0	0	0	6154286	16719121049	Combo	10487	178	2048	Token Pack
3243	4:23:11	1418065602	0	0	0	6575330	16908614002	Combo	11665	166	2048	Token Pack
3250	4:23:37	1494805335	0	0	0	8236160	16985353735	Combo	13403	230	2048	
3263	4:24:24	1609775533	0	0	0	2911207	17100336333	Combo	6039	180	1024	Token Pack
3283	4:25:36	1799216790	0	0	0	4585938	17289789990	Combo	9740	218	1024	Token Pack
3300	4:26:38	1960636079	0	0	0	4158827	17451209279	Combo	8445	257	1024	
3303	4:26:48	1993182984	0	0	0	6409941	17483768584	Combo	10833	213	2048	Token Pack
3323	4:28:03	2164982549	0	0	0	3818504	17655580549	Combo	8128	180	1024	Token Pack
3343	4:29:16	2361959263	0	0	0	6451714	17852569663	Combo	11033	207	2048	Token Pack
3350	4:29:41	2437973920	0	0	0	5647097	17928584320	Combo	10844	217	1024	
3363	4:30:28	2560758099	0	0	0	7371480	18051380899	Combo	12673	218	2048	Token Pack
3383	4:31:41	2764698812	0	0	0	2532848	18255334012	Combo	5800	129	1024	Token Pack
3400	4:32:43	2932137168	0	0	0	5376485	18422772368	Combo	10645	224	1024	
3403	4:32:55	2964197492	0	0	0	8051081	18454845092	Combo	13753	240	2048	Token Pack
3423	4:34:09	3167814559	0	0	0	3227805	18658474559	Combo	6898	161	1024	Token Pack
3443	4:35:22	3373050263	0	0	0	4389324	18863722663	Combo	9113	203	1024	Token Pack
3450	4:35:47	3438325812	0	0	0	3769872	18928998212	Combo	7613	185	1024	
3463	4:36:33	3552431769	0	0	0	3519297	19043116569	Combo	7442	222	1024	Token Pack
3483	4:37:48	3731973917	0	0	0	4168836	19222671117	Combo	8428	269	1024	Token Pack
3500	4:38:50	3898624821	0	0	0	7143940	19389322021	Combo	12703	200	2048	
3503	4:39:01	3925912536	0	0	0	3677585	19416622136	Combo	7917	200	1024	Token Pack
3511	4:39:30	8667520	0	0	0	5145746	19499377120	Combo	9322	249	1024	Modifier Mirror Stack L1
3523	4:40:26	186182742	0	0	0	6877877	19676904742	Combo	15256	296	1024	Token Pack
3543	4:41:59	511509096	0	0	0	11619212	20002243496	Combo	16300	257	2048	Token Pack
3550	4:42:35	622813070	0	0	0	11570909	20113547470	Combo	14478	247	2048	
3563	4:43:37	815344913	0	0	0	7307661	20306091713	Combo	15441	293	1024	Token Pack
3583	4:45:16	1150826504	0	0	0	16442015	20641585704	Combo	20958	343	2048	Token Pack
3600	4:46:38	1413095682	0	0	0	11220470	20903854882	Combo	20230	424	1024	
3603	4:46:53	1467030137	0	0	0	7165691	20957801737	Combo	12911	307	1024	Token Pack
3623	4:48:32	1794338363	0	0	0	5998514	21285122363	Combo	12894	281	1024	Token Pack
3643	4:50:15	2147821512	0	0	0	9291245	21638617912	Combo	19912	349	1024	Token Pack
3650	4:50:49	2249743351	0	0	0	7259285	21740539751	Combo	16144	264	1024	
3663	4:51:54	2469532107	0	0	0	11839318	21960340907	Combo	19179	374	2048	Token Pack
3683	4:53:31	2778666408	0	0	0	10374907	22269487608	Combo	17681	340	2048	Token Pack
3700	4:54:58	3055116160	0	0	0	12545199	22545937360	Combo	18925	452	1024	
3703	4:55:12	3097429789	0	0	0	9720524	22588263389	Combo	14603	247	2048	Token Pack
3723	4:56:50	3418686281	0	0	0	10118260	22909532281	Combo	16440	327	1024	Token Pack
3743	4:58:30	3727906115	0	0	0	9611284	23218764515	Combo	19297	286	1024	Token Pack
3750	4:59:05	3842502344	0	0	0	11378835	23333360744	Combo	18816	300	2048	
3761	4:59:59	8689346	0	0	0	5807827	23499547746	Combo	10977	270	1024	Modifier Miner's Pickaxe L5
3763	5:00:09	35109189	0	0	0	6806190	23525979989	Combo	14091	349	1024	Token Pack
3783	5:01:50	368348018	0	0	0	11788990	23859231218	Combo	19684	331	2048	Token Pack
3800	5:03:15	657838697	0	0	0	5789743	24148721897	Combo	11451	253	1024	
3803	5:03:30	699504997	0	0	0	8721388	24190400597	Combo	17024	329	1024	Token Pack
3823	5:05:13	1042727889	0	0	0	12006361	24533635889	Combo	19115	373	2048	Token Pack
3843	5:06:54	1385968784	0	0	0	6809614	24876889184	Combo	13920	280	1024	Token Pack
3850	5:07:28	1503133244	0	0	0	15450429	24994053644	Combo	19118	282	2048	
3863	5:08:36	1760477549	0	0	0	14449300	25251410349	Combo	23846	449	2048	Token Pack
3883	5:10:14	2085379653	0	0	0	9915987	25576324853	Combo	17018	254	2048	Token Pack
3900	5:11:43	2369355491	0	0	0	8856920	25860300691	Combo	14804	331	1024	
3903	5:11:59	2427174595	0	0	0	8976373	25918132195	Combo	17435	327	1024	Token Pack
3923	5:13:37	2743754953	0	0	0	7957919	26234724953	Combo	16672	385	1024	Token Pack
3943	5:15:15	3060997886	0	0	0	6711524	26551980286	Combo	13404	321	1024	Token Pack
3950	5:15:46	3164534341	0	0	0	10269725	26655516741	Combo	18773	279	2048	
3963	5:16:53	3380147060	0	0	0	6824135	26871141860	Combo	13188	331	1024	Token Pack
3983	5:18:30	3697462113	0	0	0	9743167	27188469313	Combo	14628	227	2048	Token Pack
4000	5:19:58	6238719	0	0	0	14752224	27497245919	Combo	20509	284	2048	Modifier Queue Scrubber L5
4003	5:20:14	54521860	0	0	0	7600268	27545541460	Combo	15674	296	1024	Token Pack
4023	5:21:53	382047009	0	0	0	15748124	27873079009	Combo	26986	332	2048	Token Pack
4043	5:23:34	711324940	0	0	0	6895253	28202369340	Combo	12251	301	1024	Token Pack
4050	5:24:08	825253091	0	0	0	8558272	28316297491	Combo	13777	261	1024	
4063	5:25:11	1036146338	0	0	0	11127046	28527203138	Combo	13936	309	1024	Token Pack
4083	5:26:55	1390988697	0	0	0	7657984	28882057897	Combo	13377	334	1024	Token Pack
4100	5:28:18	1659561197	0	0	0	6560361	29150630397	Combo	13202	366	1024	
4103	5:28:32	1704041233	0	0	0	10327652	29195122833	Combo	17759	336	1024	Token Pack
4123	5:30:15	2032427059	0	0	0	7693198	29523521059	Combo	16885	302	1024	Token Pack
4143	5:31:53	2351480797	0	0	0	7694235	29842587197	Combo	12540	248	1024	Token Pack
4150	5:32:25	2464157420	0	0	0	6978560	29955263820	Combo	13010	255	1024	
4163	5:33:31	2668503382	0	0	0	10437463	30159622182	Combo	18413	278	2048	Token Pack
4183	5:35:12	3021441714	0	0	0	8571060	30512572914	Combo	15362	345	1024	Token Pack
4200	5:36:35	3289227402	0	0	0	6422232	30780358602	Combo	12200	327	1024	
4203	5:36:50	3330458291	0	0	0	13154318	30821601891	Combo	19193	376	2048	Token Pack
4223	5:38:28	3644496431	0	0	0	7901371	31135652431	Combo	16761	361	1024	Token Pack
4243	5:40:10	3973998187	0	0	0	6459510	31465166587	Combo	13526	315	1024	Token Pack
4250	5:40:46	4099207035	0	0	0	8693554	31590375435	Combo	16077	361	1024	
4263	5:41:53	4328363705	0	0	0	17939120	31819544505	Combo	19451	333	2048	Token Pack
4283	5:43:34	4669530249	0	0	0	8137587	32160723449	Combo	16154	304	1024	Token Pack
4300	5:45:01	4946460015	0	0	0	6514685	32437653215	Combo	12619	329	1024	
4303	5:45:18	5000660475	0	0	0	10700744	32491866075	Combo	16909	352	2048	Token Pack
4323	5:46:52	5298930477	0	0	0	6739836	32790148477	Combo	11461	297	1024	Token Pack
4343	5:48:31	5605089376	0	0	0	10556042	33096319776	Combo	16898	278	2048	Token Pack
4350	5:49:07	5735826323	0	0	0	15361118	33227056723	Combo	22917	299	2048	
4363	5:50:13	5940461293	0	0	0	6808772	33431704093	Combo	14557	329	1024	Token Pack
4383	5:51:52	6275786221	0	0	0	11119373	33767041421	Combo	20805	326	2048	Token Pack
4400	5:53:17	6553937242	0	0	0	7956886	34045192442	Combo	14632	292	1024	
4403	5:53:31	6591344743	0	0	0	7770901	34082612343	Combo	13732	354	1024	Token Pack
4423	5:55:15	6938524681	0	0	0	14446061	34429804681	Combo	21376	329	2048	Token Pack
4443	5:56:52	7253737863	0	0	0	6541773	34745030263	Combo	14115	293	1024	Token Pack
4450	5:57:26	7373764173	0	0	0	11321986	34865056573	Combo	19385	338	2048	
4463	5:58:31	7601501649	0	0	0	11021152	35092806449	Combo	18608	284	2048	Token Pack
4483	6:00:10	7921582435	0	0	0	10908080	35412899635	Combo	22315	345	1024	Token Pack
4488	6:00:36	10576512	0	0	0	6667539	35501893712	Combo	12888	263	1024	Modifier Joker L1
4500	6:01:40	366108862	0	0	0	13049898	35857426062	Combo	17781	261	4096	
4503	6:01:57	417418441	0	0	0	8782036	35908748041	Combo	15288	288	1024	Token Pack
4523	6:03:42	886922548	0	0	0	8548672	36378264548	Combo	14277	310	1024	Token Pack
4543	6:05:30	1323601187	0	0	0	17814354	36814955587	Combo	26507	382	2048	Token Pack
4550	6:06:05	1493661270	0	0	0	6708569	36985015670	Combo	13365	207	1024	
4563	6:07:17	1790052312	0	0	0	12886667	37281419112	Combo	21823	375	2048	Token Pack
4583	6:09:08	2219123030	0	0	0	10948258	37710502230	Combo	16171	276	1024	Token Pack
4600	6:10:39	2703319402	0	0	0	28033932	38194698602	Combo	30941	369	4096	
4603	6:10:57	2832882509	0	0	0	19773186	38324274109	Combo	31020	493	2048	Token Pack
4623	6:12:42	3347820972	0	0	0	17873805	38839224972	Combo	20829	434	2048	Token Pack
4643	6:14:25	3771209729	0	0	0	13141709	39262626129	Combo	15486	293	2048	Token Pack
4650	6:15:01	3935524513	0	0	0	14391035	39426940913	Combo	23987	423	2048	
4663	6:16:10	4181882865	0	0	0	16082492	39673311665	Combo	25562	333	2048	Token Pack
4683	6:17:56	4801291404	0	0	0	12410318	40292732604	Combo	19743	403	1024	Token Pack
4700	6:19:29	5235992898	0	0	0	16958828	40727434098	Combo	22799	358	2048	
4703	6:19:44	5281412300	0	0	0	12334184	40772865900	Combo	19420	415	1024	Token Pack
4723	6:21:35	5715932943	0	0	0	8099487	41207398943	Combo	15564	336	1024	Token Pack
4743	6:23:21	6173949378	0	0	0	22514712	41665427778	Combo	21303	433	2048	Token Pack
4750	6:23:59	6397307006	0	0	0	14045902	41888785406	Combo	22682	396	2048	
4763	6:25:08	6652082087	0	0	0	11597938	42143572887	Combo	19859	352	2048	Token Pack
4783	6:26:56	7095526704	0	0	0	26280221	42587029904	Combo	32876	384	8192	Token Pack
4800	6:28:25	7657722914	0	0	0	12652135	43149226114	Combo	21117	320	2048	
4803	6:28:41	7708879451	0	0	0	9633382	43200395051	Combo	18785	350	1024	Token Pack
4823	6:30:23	8166029314	0	0	0	12141108	43657557314	Combo	20995	345	2048	Token Pack
4843	6:32:08	8764885942	0	0	0	18744250	44256426342	Combo	21585	274	2048	Token Pack
4850	6:32:45	8906350391	0	0	0	9818509	44397890791	Combo	19018	316	1024	
4863	6:33:58	9179413640	0	0	0	6571811	44670966440	Combo	13565	274	1024	Token Pack
4883	6:35:43	9612057950	0	0	0	16884121	45103623150	Combo	21519	365	2048	Token Pack
4898	6:37:06	5280763	0	0	0	9041288	45496845963	Combo	15471	345	1024	Solver PPO
4899	7:11:06	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
4900	7:45:06	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
4901	8:19:06	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
4902	8:53:06	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
4903	9:27:06	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
4904	9:45:59	5280763	0	0	0	0	45496845963	MachineLearning	0	0	0	PPO train +50 000f (0:18:53, eval 0:13:53), PPO Training Complete
4905	10:51:52	1800	0	0	1	0	0	MachineLearning	0	0	0	Solver RAND, Auto Solve, Chip Yield, Passive Yield L1, Active Multiplier L1, Solver BAL, Speed L1, Passive Tick Rate L1, Auto Restart, Chip Yield, Active Multiplier L2, Speed L2, Stack Cap L1, Passive Yield L2, PPO Normal x500 (1:05:52), Prestige +1, Research Seed Capital L1
4911	10:53:17	1139	0	0	1	1799	13339	Balance	2038	206	64	Passive Tick Rate L2
4918	10:54:52	1974	0	0	1	2886	29174	Balance	2853	230	128	Combo Engine L1
4926	10:56:40	685	0	0	1	1448	47885	Balance	1481	153	64	Active Multiplier L3
4936	10:58:59	1367	0	0	1	1915	73567	Balance	1944	200	64	Chip Yield
4945	11:01:01	2228	0	0	1	1435	99428	Balance	1311	153	64	Passive Yield L3
4950	11:02:10	21012	0	0	1	1350	118212	Balance	1166	145	64	
4952	11:02:39	4728	0	0	1	2435	126928	Balance	2015	208	64	Salvage Protocol L1
4959	11:04:11	1177	0	0	1	2784	153377	Balance	2112	205	64	Solver HEUR
4966	11:05:59	1134	0	0	1	1795	183334	Heur	1348	155	64	Solver Tuning
4972	11:07:34	1194	0	0	1	2421	213394	Heur	1925	183	64	Speed L3
4980	11:09:19	2684	0	0	1	2195	244884	Heur	1747	179	64	Passive Tick Rate L3
4987	11:10:46	40	0	0	1	1605	272240	Heur	1298	142	64	Combo Engine L2
4995	11:12:37	31159	0	0	1	3999	313359	Heur	2587	222	128	Token Pack
5000	11:13:20	38015	0	0	1	3311	331715	Heur	2239	210	128	Token Pack
5002	11:13:44	3625	0	0	1	2396	343325	Heur	1816	195	64	Passive Yield L4
5011	11:15:15	39593	0	0	1	1776	391693	Heur	1394	166	64	Token Pack
5013	11:15:34	41	0	0	1	2252	402141	Heur	1657	187	64	Active Multiplier L4
5023	11:17:14	4018	0	0	1	1904	456118	Heur	1437	156	64	Salvage Protocol L2
5032	11:18:41	41357	0	0	1	2890	505757	Heur	1939	225	64	Token Pack
5034	11:19:03	3916	0	0	1	2753	518316	Heur	1876	199	64	Token Dividend L1
5045	11:20:46	6243	0	0	1	3050	580643	Heur	2014	220	64	Speed L4
5050	11:21:27	32531	0	0	1	2346	606931	Heur	1594	154	64	
5053	11:21:59	46388	0	0	1	4349	632988	Heur	2560	251	128	Token Pack
5056	11:22:25	3118	0	0	1	2618	649718	Heur	1715	184	64	Difficulty L1
5067	11:23:54	2325	0	0	1	1828	708925	Heur	1218	152	64	Profitable Ending L1
5077	11:25:06	37985	0	0	1	1313	756385	Heur	956	124	32	Token Pack
5082	11:25:45	2015	0	0	1	2175	780415	Heur	1482	154	64	Passive Tick Rate L4
5091	11:26:54	40270	0	0	1	2608	831070	Heur	1831	175	64	Token Pack
5095	11:27:27	5356	0	0	1	2827	856156	Heur	1932	178	64	Combo Engine L3
5100	11:28:05	30851	0	0	1	1488	881651	Heur	1024	129	32	
5105	11:28:49	1325	0	0	1	3198	914125	Heur	1938	176	128	Chip Yield
5114	11:29:54	39244	0	0	1	2408	964144	Heur	1438	174	64	Token Pack
5120	11:30:39	4894	0	0	1	2706	999794	Heur	1555	159	64	Stack Cap L2
5131	11:32:22	79828	0	0	1	3849	1087128	Heur	2306	211	64	Token Pack
5133	11:32:40	1636	0	0	1	4173	1098936	Heur	2331	253	64	Scaling Frequency L1
5148	11:34:45	2999	0	0	1	2817	1196299	Heur	1684	181	64	Passive Yield L5
5150	11:35:04	27477	0	0	1	5073	1220777	Heur	2760	232	128	
5153	11:35:28	39560	0	0	1	2460	1245060	Heur	1498	174	64	Token Pack
5160	11:36:23	2246	0	0	1	2539	1307746	Heur	1619	163	64	Active Multiplier L5
5170	11:37:48	783	0	0	1	5265	1406283	Heur	2929	237	128	Salvage Protocol L3
5176	11:38:39	41660	0	0	1	2681	1459060	Heur	1548	192	64	Token Pack
5185	11:39:55	7387	0	0	1	3540	1549787	Heur	2040	201	64	Combo Engine L4
5191	11:40:49	58016	0	0	1	2961	1612816	Heur	1788	175	64	Token Pack
5200	11:42:05	565	0	0	1	6008	1705365	Heur	2954	213	128	Speed L5
5211	11:43:21	79911	0	0	1	3338	1797111	Heur	1778	192	64	Token Pack
5219	11:44:17	1376	0	0	1	3958	1868576	Heur	2135	192	64	Scaling Frequency L2
5231	11:45:40	96337	0	0	1	4837	1975937	Heur	2361	239	128	Token Pack
5239	11:46:34	4018	0	0	1	5815	2038618	Heur	2866	193	128	Chip Yield
5250	11:47:48	108962	0	0	1	3094	2143562	Heur	1673	158	64	
5251	11:47:56	106428	0	0	1	4511	2153428	Heur	2321	205	64	Token Pack
5259	11:48:53	6693	0	0	1	3380	2233693	Heur	1645	184	64	Difficulty L2
5271	11:50:00	84797	0	0	1	3897	2324197	Heur	2092	190	64	Token Pack
5287	11:51:33	7807	0	0	1	3893	2447207	Heur	2006	152	128	Agents Menu
5291	11:52:00	8896	0	0	1	26027	2660696	Heur	2498	192	128	Token Pack, Profitable Ending L2
5296	11:52:31	34172	0	0	1	15842	2885972	Heur	1714	172	64	Passive Tick Rate L5
5300	11:52:56	27731	0	0	1	21932	3079531	Heur	2253	156	128	Salvage Protocol L4
5305	11:53:22	32264	0	0	1	8667	3284064	Heur	909	91	64	Token Dividend L2
5310	11:53:52	46831	0	0	1	18845	3548631	Heur	1798	170	64	Solver COMBO
5311	11:53:58	128187	0	0	1	54505	3642387	Combo	3990	128	512	Token Pack
5313	11:54:12	17234	0	0	1	15830	3781434	Combo	1552	104	128	Scaling Frequency L3
5316	11:54:34	2074	0	0	1	30347	4016274	Combo	2854	156	128	Combo Engine L5
5320	11:55:04	56830	0	0	1	32385	4321030	Combo	2829	176	256	Agent Restart Sponsor
5324	11:55:31	38979	0	0	1	30033	4603179	Combo	2655	128	256	Compute Speed L1
5328	11:56:00	22730	0	0	1	37268	4886930	Combo	3143	139	256	Passive Yield L6
5333	11:56:34	67571	0	0	1	28156	5281771	Combo	2619	155	128	Active Multiplier L6
5339	11:57:14	82424	0	0	1	29419	5686624	Combo	2660	178	128	Chip Yield
5343	11:57:45	111687	0	0	1	20837	6115887	Combo	1959	161	64	Speed L6
5347	11:58:08	43645	0	0	1	10924	6447845	Combo	1149	114	32	Stack Cap L3
5350	11:58:27	297315	0	0	1	46905	6701515	Combo	3758	187	256	
5352	11:58:39	81437	0	0	1	18892	6885637	Combo	1768	170	64	Salvage Protocol L5
5358	11:59:16	32859	0	0	1	17814	7337059	Combo	1639	159	64	Solver LOOK
5364	11:59:54	101677	0	0	1	70811	7905877	Combo	4458	203	512	Scaling Frequency L4
5369	12:00:28	30037	0	0	1	22436	8334237	Combo	1997	180	64	Combo Engine L6
5376	12:01:09	63593	0	0	1	22189	8867793	Combo	2071	141	64	Agent Highwater Analyst
5381	12:01:41	105927	0	0	1	102025	9510127	Combo	4764	167	512	Difficulty L3
5386	12:02:07	54976	0	0	1	55438	10059176	Combo	2591	92	512	Profitable Ending L3
5393	12:02:44	37542	0	0	1	34031	10841742	Combo	1959	110	256	Compute Speed L2
5400	12:03:21	50204	0	0	1	47079	11654404	Combo	2815	133	256	Scaling Frequency L5
5407	12:03:58	13734	0	0	1	80595	12417934	Combo	4093	116	512	Passive Tick Rate L6
5414	12:04:33	88595	0	0	1	63386	13292795	Combo	2954	111	512	Active Multiplier L7
5420	12:05:05	106391	0	0	1	63046	14110591	Combo	3180	102	512	Salvage Protocol L6
5425	12:05:35	26198	0	0	1	80938	14830398	Combo	4097	175	512	Token Dividend L3
5433	12:06:15	153753	0	0	1	83623	15927953	Combo	3935	140	512	Chip Yield
5438	12:06:40	56267	0	0	1	160999	16830467	Combo	4983	120	1024	Speed L7
5444	12:07:07	541	0	0	1	110678	17774741	Combo	4469	150	512	Passive Yield L7
5450	12:07:35	20465	0	0	1	76863	18794665	Combo	3810	96	512	Agent Quartermaster
5459	12:08:14	36094	0	0	1	54300	20010294	Combo	2516	131	256	Combo Engine L7
5461	12:08:23	284255	0	0	1	52432	20270855	Combo	2456	137	256	Token Pack
5468	12:08:55	98114	0	0	1	96343	21484714	Combo	4016	137	512	Scaling Frequency L6
5478	12:09:38	80723	0	0	1	83055	22967323	Combo	3438	127	512	Compute Speed L3
5481	12:09:51	336513	0	0	1	77346	23235513	Combo	3063	112	512	Token Pack
5488	12:10:23	3579	0	0	1	136557	24402579	Combo	4839	132	512	Passive Tick Rate L7
5490	12:10:31	50554	0	0	1	161042	24749554	Combo	4756	88	1024	Passive Tick Rate L8
5497	12:11:01	75110	0	0	1	94174	26374110	Combo	4248	137	512	Salvage Protocol L7
5500	12:11:15	818532	0	0	1	78482	27117532	Combo	3361	114	512	
5501	12:11:19	977988	0	0	1	78771	27289388	Combo	3279	114	512	Token Pack
5505	12:11:36	86484	0	0	1	85019	28197884	Combo	3287	114	512	Difficulty L4
5514	12:12:15	1108	0	0	1	97969	30112508	Combo	3951	143	512	Speed L8
