# Progression simulation
# runs=27772 seed=12345 moveCap=1000 manualProxy=Rand manualSecPerMove=1 manualRestartSec=5 stopAtPpo=False simulateResearch=True targetPrestiges=20 ppoNormalRunsPerPrestige=1000 ppoTrainingMovesPerRun=150
# finalChips=10000 totalEarned=250000 prestiges=20 insight=24262 cycleInsight=0 lifetimeInsight=837173 simSeconds=353145
# Cycles:
Cycle	StartRun	EndRun	StartSeconds	EndSeconds	DurationSeconds	InsightGained	Unfinished
2516	4:50:04	1801019	0	0	0	50280	39779219	Combo	3197	118	512	Token Pack
2558	4:52:39	23307	0	0	0	53736	41801507	Combo	3706	181	256	Passive Yield L5
2566	4:53:08	296711	0	0	0	27528	42084911	Combo	2391	131	128	Token Pack
2616	4:56:11	2336419	0	0	0	29136	44134619	Combo	2577	145	128	Token Pack
2625	4:56:44	2689615	0	0	0	30648	44487815	Combo	2714	157	128	
2661	4:58:53	4275	0	0	0	25020	45802475	Combo	2356	146	128	Speed L5
2666	4:59:09	197915	0	0	0	29256	46006115	Combo	2897	131	128	Token Pack
2716	5:01:39	2341975	0	0	0	33252	48160175	Combo	3088	150	128	Token Pack
2750	5:03:21	3675787	0	0	0	48372	49493987	Combo	3640	149	256	
2766	5:04:09	4349595	0	0	0	36696	50177795	Combo	2823	127	256	Token Pack
2769	5:04:19	28119	0	0	0	55320	50356319	Combo	4147	160	256	Compute Speed L5
2816	5:06:41	2005103	0	0	0	33480	52343303	Combo	2752	156	128	Token Pack
2866	5:09:10	3978655	0	0	0	28644	54326855	Combo	2799	147	128	Token Pack
2875	5:09:37	4397395	0	0	0	31296	54745595	Combo	2811	121	128	
2879	5:09:49	38227	0	0	0	38592	54886427	Combo	3489	179	128	Passive Tick Rate L5
2916	5:11:43	1539291	0	0	0	99288	56397491	Combo	5962	185	512	Token Pack
2966	5:14:15	3715259	0	0	0	98412	58583459	Combo	5847	172	512	Token Pack
2986	5:15:15	7631	0	0	0	16824	59375831	Combo	1787	129	64	Active Multiplier L5
3000	5:15:56	541883	0	0	0	39000	59910083	Combo	2986	142	256	
3016	5:16:45	1230679	0	0	0	54888	60608879	Combo	3325	137	512	Token Pack
3066	5:19:12	3329247	0	0	0	30408	62717447	Combo	3062	131	128	Token Pack
3116	5:21:38	5222027	0	0	0	16380	64620227	Combo	1583	98	128	Token Pack
3125	5:22:06	5645879	0	0	0	39672	65044079	Combo	3708	163	128	
3135	5:22:34	1463	0	0	0	19752	65399663	Combo	1925	117	128	Difficulty L5
3166	5:24:04	1418215	0	0	0	85944	66826415	Combo	5309	172	512	Token Pack
3200	5:25:43	295	0	0	0	34008	68408495	Combo	3208	155	128	Modifiers Menu
3205	5:25:57	195907	0	0	0	411046	69404107	Combo	5370	168	512	Modifier Unstable Stack L1
3211	5:26:15	40845	0	0	0	203556	70849045	Combo	3532	128	256	Modifier Unstable Stack L2
3216	5:26:32	1671247	0	0	0	310823	72489447	Combo	5165	182	256	Token Pack
3217	5:26:35	126252	0	0	0	252413	72744452	Combo	4271	151	256	Modifier Queue Scrubber L1
3226	5:27:03	128617	0	0	0	210715	74746817	Combo	3880	188	128	Modifier Miner's Pickaxe L1
3239	5:27:44	59157	0	0	0	190132	77677357	Combo	3215	131	256	Modifier Catalyst Stack L1
3249	5:28:17	278380	0	0	0	425006	80896580	Combo	4783	227	256	Modifier Mirror Stack L1
3250	5:28:21	1289195	0	0	0	1007359	81907395	Combo	11647	260	1024	
3252	5:28:30	115068	0	0	0	1092406	83933268	Combo	9567	227	1024	Modifier Unstable Stack L3
3257	5:28:49	481781	0	0	0	614656	87899981	Combo	5578	160	128	Modifier Queue Scrubber L2
3261	5:29:05	345516	0	0	0	1221489	91763716	Combo	13237	256	1024	Modifier Miner's Pickaxe L2
3266	5:29:27	941731	0	0	0	1298411	96869931	Combo	13150	301	1024	Token Pack, Modifier Joker L1
3270	5:29:45	470606	0	0	0	2170361	102398806	Combo	17065	294	1024	Modifier Neural Accelerator L1
3276	5:30:12	922567	0	0	0	939536	109250767	Combo	10206	320	512	Modifier Unstable Stack L4
3282	5:30:38	121471	0	0	0	833811	115449671	Combo	9044	285	512	Profitable Ending L5
3287	5:31:04	689039	0	0	0	959209	123217239	Combo	10239	303	512	Modifier Queue Scrubber L3
3291	5:31:22	627626	0	0	0	1202025	131155826	Combo	12611	268	1024	Scaling Frequency L5
3297	5:31:50	2223047	0	0	0	2660479	140751247	Combo	19901	297	2048	Modifier Miner's Pickaxe L3
3303	5:32:19	1900534	0	0	0	2496902	151428734	Combo	17068	273	2048	Stack Cap L5
3309	5:32:49	799851	0	0	0	2185103	163128051	Combo	17125	321	1024	Modifier Unstable Stack L5
3316	5:33:21	14139870	0	0	0	1902637	176478070	Combo	17004	333	1024	Token Pack
3317	5:33:27	1849713	0	0	0	2106387	178587913	Combo	17641	355	1024	Modifier Queue Scrubber L4
3324	5:34:01	1521540	0	0	0	2241959	193259740	Combo	19079	359	1024	Chip Yield
3332	5:34:39	1182218	0	0	0	2865852	208920418	Combo	16838	265	2048	Modifier Miner's Pickaxe L4
3343	5:35:36	399944	0	0	0	2273766	236938144	Combo	18235	319	1024	Modifier Queue Scrubber L5
3355	5:36:37	685890	0	0	0	2657886	269224090	Combo	14324	265	1024	Modifier Miner's Pickaxe L5
3366	5:37:34	25457570	0	0	0	2771472	294005770	Combo	19017	336	1024	Token Pack
3375	5:38:22	44852858	0	0	0	2014386	313401058	Combo	15088	322	1024	
3394	5:40:01	334900	0	0	0	1979076	368883100	Combo	15381	308	1024	Solver PPO
3395	6:14:01	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
3396	6:48:01	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
3397	7:22:01	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
3398	7:56:01	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
3399	8:30:01	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
3400	8:48:54	334900	0	0	0	0	368883100	MachineLearning	0	0	0	PPO train +50 000f (0:18:53, eval 0:13:53), PPO Training Complete
3401	11:07:25	0	0	0	1	0	0	MachineLearning	0	0	0	PPO Normal x1000 (2:18:31), Prestige +1, Research Seed Capital L1
3410	11:17:09	92	0	0	1	124	1092	Rand	268	59	16	Solver RAND
3419	11:26:55	10	0	0	1	117	2210	Rand	255	55	16	Auto Solve
3445	11:30:12	73	0	0	1	93	5273	Rand	188	50	8	Solver MERG
3452	11:31:50	68	0	0	1	684	9268	Merge	1400	171	64	Chip Yield
3456	11:32:49	69	0	0	1	711	13269	Merge	1058	124	64	Active Multiplier L1
3462	11:34:14	639	0	0	1	863	18839	Merge	1270	155	64	Passive Yield L1
3468	11:35:39	286	0	0	1	1321	24486	Merge	1837	166	128	Solver BAL
3476	11:37:25	93	0	0	1	615	30293	Merge	932	126	32	Speed L1
3485	11:39:00	32	0	0	1	455	37232	Merge	670	106	32	Passive Tick Rate L1
3494	11:40:40	180	0	0	1	1294	45380	Merge	1747	191	64	Auto Restart
3500	11:41:44	4870	0	0	1	729	50070	Merge	1135	142	32	
3509	11:43:22	493	0	0	1	825	57693	Merge	1230	139	64	Stack Cap L1
3528	11:47:06	816	0	0	1	1464	76016	Merge	2157	214	64	Solver STALL
3556	11:54:44	260	0	0	1	1124	100460	AntiStall	1719	185	64	Active Multiplier L2
3593	12:04:16	648	0	0	1	734	128848	AntiStall	1109	128	64	Passive Yield L2
3625	12:12:45	26957	0	0	1	670	155157	AntiStall	1098	146	32	
3628	12:13:41	1048	0	0	1	1361	159248	AntiStall	2040	199	64	Solver HEUR
3652	12:20:03	717	0	0	1	938	188917	Heur	1385	169	64	Solver Tuning
3675	12:26:14	497	0	0	1	1157	218697	Heur	1673	179	64	Speed L2
3703	12:32:03	538	0	0	1	1025	253738	Heur	1581	168	64	Passive Tick Rate L2
3737	12:38:52	30351	0	0	1	1032	293551	Heur	1518	161	64	Token Pack
3746	12:40:03	385	0	0	1	1556	303585	Heur	2075	193	128	Queue Preview
3750	12:40:34	4598	0	0	1	1393	307798	Heur	2003	202	64	
3779	12:44:40	30844	0	0	1	1386	344044	Heur	2089	188	64	Token Pack
3786	12:45:41	140	0	0	1	1122	353340	Heur	1667	168	64	Chip Yield
3814	12:49:36	30770	0	0	1	1490	393970	Heur	1882	182	64	Token Pack
3833	12:52:20	377	0	0	1	1738	423577	Heur	2165	220	64	Difficulty L1
3865	12:56:19	30276	0	0	1	2780	463476	Heur	3087	250	128	Token Pack
3875	12:57:34	43828	0	0	1	1117	477028	Heur	1269	148	64	
3896	13:00:14	658	0	0	1	1357	503858	Heur	1700	177	64	Stack Cap L2
3924	13:04:08	30877	0	0	1	1412	544077	Heur	1830	171	64	Token Pack
3958	13:08:49	335	0	0	1	1123	593535	Heur	1468	157	64	Solver LOOK
3976	13:12:25	32120	0	0	1	2269	635320	Look	2669	216	128	Token Pack
4000	13:16:53	1706	0	0	1	2977	684906	Look	3069	256	128	Profitable Ending L1
4017	13:20:20	34858	0	0	1	5436	728058	Look	4853	331	256	Token Pack
4041	13:25:03	1762	0	0	1	1934	784962	Look	2261	225	64	Scaling Frequency L1
4063	13:29:08	42363	0	0	1	2958	835563	Look	3327	224	128	Token Pack
4098	13:35:35	764	0	0	1	1599	913964	Look	1997	183	64	Agents Menu
4104	13:36:41	6138	0	0	1	6173	979338	Look	1671	172	64	Agent Merge Broker
4113	13:38:12	108535	0	0	1	12893	1091735	Look	2322	194	128	Token Pack
4114	13:38:25	12087	0	0	1	23407	1115287	Look	3922	258	128	Agent Highwater Analyst
4121	13:39:45	10271	0	0	1	14479	1243471	Look	2335	213	64	Solver PLAN-3
4125	13:40:45	94546	0	0	1	24891	1327746	Plan3	3436	231	128	
4128	13:41:26	1372	0	0	1	9443	1364572	Plan3	1740	180	64	Active Multiplier L3
4136	13:43:23	1308	0	0	1	25833	1504508	Plan3	3562	275	128	Passive Yield L3
4142	13:45:00	2054	0	0	1	31378	1655254	Plan3	4195	266	128	Speed L3
4149	13:46:16	2593	0	0	1	13949	1805793	Plan3	2339	213	64	Compute Speed L1
4158	13:47:41	12446	0	0	1	20371	1990646	Plan3	3145	214	128	Passive Tick Rate L3
4163	13:48:35	128312	0	0	1	26958	2116512	Plan3	3855	245	128	Token Pack
4167	13:49:08	7411	0	0	1	17090	2175611	Plan3	2640	188	128	Solver COMBO
4178	13:50:39	17479	0	0	1	24575	2365679	Combo	3656	265	128	Difficulty L2
4192	13:52:16	4710	0	0	1	11631	2572910	Combo	1957	182	64	Solver MOCA
4208	13:54:06	10305	0	0	1	16533	2798505	Combo	2664	200	128	Agent Score Auditor
4213	13:54:38	73560	0	0	1	15184	2871760	Combo	2238	144	128	Token Pack
4224	13:55:55	7175	0	0	1	21382	3045375	Combo	3124	214	128	Profitable Ending L2
4246	13:58:26	9805	0	0	1	13739	3348005	Combo	2284	160	128	Compute Speed L2
4250	13:58:54	75195	0	0	1	15141	3413395	Combo	2269	166	128	
4263	14:00:23	227904	0	0	1	8807	3576104	Combo	1639	141	64	Token Pack
4269	14:01:02	7620	0	0	1	10029	3655820	Combo	1795	148	64	Scaling Frequency L2
4294	14:03:42	4351	0	0	1	11412	4002551	Combo	1941	147	64	Chip Yield
4313	14:05:42	314669	0	0	1	19970	4322869	Combo	2540	184	128	Token Pack
4318	14:06:16	8396	0	0	1	25237	4416596	Combo	3157	174	128	Solver PLAN-5
4342	14:08:53	14108	0	0	1	16961	4822308	Combo	2260	158	128	Stack Cap L3
4361	14:11:17	14795	0	0	1	22096	5222995	Combo	2807	200	128	Queue Preview
4363	14:11:32	49208	0	0	1	21487	5267408	Combo	2884	189	128	Token Pack
4375	14:13:02	314195	0	0	1	16499	5532395	Combo	2272	165	64	
4379	14:13:32	8085	0	0	1	19693	5626285	Combo	2793	171	128	Agent Overclocker
4409	14:16:30	7987	0	0	1	10337	6226187	Combo	1896	117	128	Difficulty L3
4413	14:16:51	76596	0	0	1	13582	6304796	Combo	2318	127	128	Token Pack
4445	14:19:49	17526	0	0	1	19390	6895726	Combo	2867	149	128	Agent Quartermaster
4463	14:21:24	302449	0	0	1	16561	7190649	Combo	2626	164	128	Token Pack
4485	14:23:25	3787	0	0	1	16371	7591987	Combo	2506	171	128	Compute Speed L3
4500	14:24:47	270193	0	0	1	12236	7858393	Combo	2295	128	128	
4513	14:26:00	496729	0	0	1	30552	8094929	Combo	3940	263	128	Token Pack
4522	14:26:54	10270	0	0	1	22905	8308470	Combo	3652	211	128	Active Multiplier L4
4563	14:30:30	696044	0	0	1	11760	9004244	Combo	2005	137	128	Token Pack
4568	14:30:55	14060	0	0	1	16779	9072260	Combo	2586	168	128	Profitable Ending L3
4608	14:34:29	15730	0	0	1	16355	9823930	Combo	2704	148	128	Passive Yield L4
4613	14:34:55	89290	0	0	1	13693	9907490	Combo	2357	169	128	Token Pack
4625	14:36:01	317270	0	0	1	23638	10135470	Combo	3188	230	128	
4656	14:38:41	6576	0	0	1	22085	10624776	Combo	3290	184	128	Speed L4
4663	14:39:08	108634	0	0	1	6660	10736834	Combo	1310	127	64	Token Pack
4706	14:41:58	5693	0	0	1	21775	11533893	Combo	2935	182	128	Solver MOCA+
4713	14:42:25	125031	0	0	1	15901	11663231	Combo	2559	157	128	Token Pack
4750	14:44:48	804803	0	0	1	29698	12343003	Combo	4093	186	256	
4756	14:45:12	17598	0	0	1	18665	12455798	Combo	2759	166	128	Scaling Frequency L3
4763	14:45:39	141894	0	0	1	38528	12590094	Combo	5010	215	256	Token Pack
4806	14:48:18	2222	0	0	1	15451	13350422	Combo	2588	147	128	Passive Tick Rate L4
4813	14:48:44	118706	0	0	1	12972	13476906	Combo	2140	121	128	Token Pack
4863	14:51:47	979459	0	0	1	22389	14347659	Combo	3444	172	128	Token Pack
4865	14:51:54	12089	0	0	1	21836	14380289	Combo	3128	140	256	Agent Restart Sponsor
4875	14:52:31	186144	0	0	1	20047	14554344	Combo	2886	110	256	
4913	14:54:53	883706	0	0	1	28442	15261906	Combo	4269	215	128	Token Pack
4944	14:56:51	12181	0	0	1	17789	15890381	Combo	2831	130	128	Extra Agent Slot
4963	14:58:04	439383	0	0	1	16799	16327583	Combo	2450	154	128	Token Pack
5000	15:00:20	1230460	0	0	1	11205	17118660	Combo	1769	133	64	
5013	15:01:07	1493705	0	0	1	19058	17391905	Combo	2498	154	128	Token Pack
5014	15:01:11	28461	0	0	1	34305	17426661	Combo	3973	187	256	Agent Token Prospector
5063	15:04:11	1070557	0	0	1	16716	18478757	Combo	2439	164	128	Token Pack
5099	15:06:25	16179	0	0	1	20098	19224379	Combo	2636	159	128	Solver MCTS
5113	15:07:17	263022	0	0	1	21726	19481222	Combo	2808	146	128	Token Pack
5125	15:08:01	481767	0	0	1	20180	19699967	Combo	2801	183	128	
5163	15:10:23	1322060	0	0	1	27081	20550260	Combo	3354	186	128	Token Pack
5190	15:12:03	30515	0	0	1	30541	21058715	Combo	3703	134	256	Difficulty L4
5213	15:13:22	472756	0	0	1	35565	21510956	Combo	3139	122	512	Token Pack
5250	15:15:33	1310316	0	0	1	21898	22348516	Combo	3202	148	256	
5263	15:16:16	1510327	0	0	1	20638	22558527	Combo	2701	145	128	Token Pack
5288	15:17:40	11785	0	0	1	15029	23059985	Combo	2177	129	128	Compute Speed L4
5313	15:19:08	496362	0	0	1	18459	23554562	Combo	2257	121	256	Token Pack
5363	15:21:54	1408383	0	0	1	11112	24476583	Combo	1779	126	128	Token Pack
5375	15:22:34	1612161	0	0	1	16863	24680361	Combo	2481	130	128	
5405	15:24:16	14943	0	0	1	33348	25283143	Combo	2859	101	512	Stack Cap L4
5413	15:24:48	218988	0	0	1	32347	25497188	Combo	4017	199	256	Token Pack
5463	15:27:58	1525607	0	0	1	44938	26813807	Combo	4129	160	512	Token Pack
5491	15:29:42	3502	0	0	1	43846	27491702	Combo	5538	217	256	Profitable Ending L4
5500	15:30:15	245421	0	0	1	15642	27733621	Combo	2381	129	128	
5513	15:31:05	696000	0	0	1	38804	28194200	Combo	4277	190	256	Token Pack
5563	15:34:13	1912391	0	0	1	8341	29420591	Combo	1563	107	64	Token Pack
5578	15:35:10	16774	0	0	1	19784	29724974	Combo	2776	144	128	Agent Move Dividend
5613	15:37:20	799783	0	0	1	20216	30517983	Combo	2785	158	128	Token Pack
5625	15:38:04	1060591	0	0	1	41514	30778791	Combo	4777	185	256	
5663	15:40:24	1902621	0	0	1	23222	31630821	Combo	3043	189	128	Token Pack
5688	15:42:02	12724	0	0	1	21252	32240924	Combo	2894	161	128	Chip Yield
5713	15:43:37	739512	0	0	1	43728	32977712	Combo	4049	192	256	Token Pack
5750	15:45:56	1831176	0	0	1	13992	34069376	Combo	2404	137	64	
5763	15:46:46	2155460	0	0	1	45588	34403660	Combo	4685	247	128	Token Pack
5779	15:47:48	32732	0	0	1	51288	34980932	Combo	3843	144	512	Scaling Frequency L4
5813	15:49:51	1055596	0	0	1	19452	36013796	Combo	2473	156	128	Token Pack
5863	15:52:54	2452560	0	0	1	26988	37420760	Combo	2736	145	256	Token Pack
5875	15:53:37	2798580	0	0	1	37128	37766780	Combo	3753	151	256	
5882	15:54:04	19560	0	0	1	38868	37987760	Combo	4129	152	256	Agent Velocity Trader
5913	15:55:56	1257320	0	0	1	13788	39235520	Combo	1634	96	64	Token Pack
5963	15:58:58	3322948	0	0	1	27456	41311148	Combo	2485	131	128	Token Pack
5975	15:59:40	10676	0	0	1	51300	41798876	Combo	3920	120	256	Passive Yield L5
6000	16:01:11	1046528	0	0	1	12048	42834728	Combo	1513	98	64	
6013	16:01:56	1543912	0	0	1	12360	43342112	Combo	1415	98	64	Token Pack
6063	16:04:58	3481884	0	0	1	37728	45290084	Combo	3498	174	128	Token Pack
6077	16:05:49	23720	0	0	1	25104	45831920	Combo	2333	131	128	Speed L5
6113	16:07:35	1295752	0	0	1	46380	47113952	Combo	3579	123	256	Token Pack
6125	16:08:11	1796788	0	0	1	81120	47614988	Combo	5101	129	512	
6163	16:10:06	3404556	0	0	1	25284	49232756	Combo	2397	117	128	Token Pack
6195	16:11:41	62676	0	0	1	123180	50390876	Combo	7140	208	512	Compute Speed L5
6213	16:12:36	864008	0	0	1	26388	51202208	Combo	2564	139	128	Token Pack
6250	16:14:25	2315132	0	0	1	32532	52653332	Combo	2972	150	128	
6263	16:15:03	2755600	0	0	1	52128	53103800	Combo	3786	186	256	Token Pack
6270	16:15:23	7012	0	0	1	24168	53355212	Combo	2351	122	128	Modifiers Menu
6275	16:15:38	67952	0	0	1	124808	54216152	Combo	2354	124	128	Modifier Unstable Stack L1
6283	16:16:02	52416	0	0	1	123383	55800616	Combo	2768	149	64	Modifier Unstable Stack L2
6292	16:16:30	124285	0	0	1	189565	57672485	Combo	3536	158	128	Modifier Queue Scrubber L1
6302	16:17:01	142225	0	0	1	220315	59690425	Combo	3402	152	256	Modifier Miner's Pickaxe L1
6313	16:17:37	2757303	0	0	1	261223	62315503	Combo	3663	157	256	Token Pack
6315	16:17:43	51029	0	0	1	181442	62609229	Combo	3353	151	128	Modifier Catalyst Stack L1
6325	16:18:15	63517	0	0	1	419861	65621717	Combo	4835	187	256	Modifier Mirror Stack L1
6331	16:18:40	524805	0	0	1	665999	69283005	Combo	8602	268	256	Modifier Unstable Stack L3
6336	16:19:02	869314	0	0	1	880921	73227514	Combo	11371	233	512	Modifier Queue Scrubber L2
6340	16:19:21	696559	0	0	1	1483863	77054759	Combo	14108	377	512	Modifier Miner's Pickaxe L2
6345	16:19:42	587313	0	0	1	1090136	81445513	Combo	9851	245	512	Passive Tick Rate L5
6352	16:20:11	707178	0	0	1	764340	86065378	Combo	9380	238	512	Active Multiplier L5
6359	16:20:40	617295	0	0	1	643309	90475495	Combo	7919	242	512	Modifier Joker L1
6363	16:21:01	375510	0	0	1	1348437	96243710	Combo	14111	336	512	Token Pack, Difficulty L5
6367	16:21:18	541038	0	0	1	871928	102409238	Combo	8659	217	512	Modifier Neural Accelerator L1
6373	16:21:44	155668	0	0	1	1330793	108423868	Combo	14975	315	1024	Modifier Unstable Stack L4
6375	16:21:55	3139529	0	0	1	1397034	111407729	Combo	15168	332	1024	
6378	16:22:10	684477	0	0	1	2109493	115952677	Combo	18324	361	1024	Profitable Ending L5
6384	16:22:38	1560107	0	0	1	2015989	124028307	Combo	19002	315	1024	Modifier Queue Scrubber L3
6390	16:23:05	1548121	0	0	1	2038251	132016321	Combo	16890	341	1024	Scaling Frequency L5
6395	16:23:28	1089150	0	0	1	1170131	139557350	Combo	10690	224	512	Modifier Miner's Pickaxe L3
6400	16:23:52	492154	0	0	1	1530375	149960354	Combo	13286	299	1024	Stack Cap L5
6406	16:24:19	484592	0	0	1	1351531	162752792	Combo	14897	310	1024	Modifier Unstable Stack L5
6413	16:24:54	13768605	0	0	1	1976678	176046805	Combo	18056	399	1024	Token Pack
6414	16:24:59	2192632	0	0	1	2818843	178870832	Combo	19858	360	2048	Modifier Queue Scrubber L4
6423	16:25:43	240869	0	0	1	2534332	191919069	Combo	13769	342	1024	Chip Yield
6431	16:26:23	1647511	0	0	1	2476254	209325711	Combo	15967	338	1024	Modifier Miner's Pickaxe L4
6443	16:27:21	561637	0	0	1	2349534	237039837	Combo	16642	348	1024	Modifier Queue Scrubber L5
6458	16:28:38	2040401	0	0	1	2254032	270518601	Combo	16334	370	1024	Modifier Miner's Pickaxe L5
6463	16:29:04	12681283	0	0	1	1466256	281169483	Combo	13476	313	512	Token Pack
6497	16:32:00	395217	0	0	1	1924956	368883417	Combo	15599	357	1024	Solver PPO
6498	17:06:00	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
6499	17:40:00	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
6500	18:14:00	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
6501	18:48:00	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
6502	19:22:00	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +90 000f (0:34:00, eval 0:25:00)
6503	19:40:54	395217	0	0	1	0	368883417	MachineLearning	0	0	0	PPO train +50 000f (0:18:53, eval 0:13:53), PPO Training Complete
6504	21:58:24	6000	92	0	2	0	8000	MachineLearning	0	0	0	Chip Yield, Active Multiplier L1, Passive Yield L1, Solver BAL, Speed L1, Passive Tick Rate L1, Stack Cap L1, Passive Insight +1916, PPO Normal x1000 (2:17:30), Prestige +156, Research Insight Amplifier L1, Research Automation Memory L1, Research PPO Bootcamp L1, Research Seed Capital L2, Research Insight Amplifier L2, Research Automation Memory L2, Research PPO Bootcamp L2, Research Algorithm Archive L1, Research Passive Insight L1, Research Evaluation Efficiency L1, Research Seed Capital L3, Research Insight Amplifier L3, Research Automation Memory L3, Research PPO Bootcamp L3, Research Algorithm Archive L2, Research Passive Insight L2, Research Evaluation Efficiency L2
6516	22:00:01	87	92	0	2	810	20087	Merge	1284	162	32	Solver STALL
6548	22:06:27	163	92	0	2	713	45163	AntiStall	1117	149	32	Active Multiplier L2
6585	22:15:40	1121	92	0	2	1192	74121	AntiStall	1757	181	64	Passive Yield L2
6621	22:25:14	61	92	0	2	1249	103061	AntiStall	1756	191	64	Solver HEUR
6625	22:26:14	4034	92	0	2	974	107034	Heur	1438	155	64	
6648	22:32:12	507	92	0	2	1038	133507	Heur	1476	165	64	Speed L2
6673	22:37:37	899	92	0	2	1565	168899	Heur	2092	199	128	Passive Tick Rate L2
6706	22:44:23	31016	92	0	2	1023	209016	Heur	1526	176	64	Token Pack
6714	22:45:28	526	92	0	2	979	218526	Heur	1494	165	64	Queue Preview
6750	22:50:20	39349	92	0	2	1598	257349	Heur	2409	234	64	
6751	22:50:30	30889	92	0	2	1525	258889	Heur	2176	222	64	Token Pack
6758	22:51:31	449	92	0	2	2384	268449	Heur	3137	246	128	Chip Yield
6784	22:55:17	31067	92	0	2	1488	309067	Heur	1736	184	64	Token Pack
6805	22:58:12	236	92	0	2	1344	338236	Heur	1707	167	64	Difficulty L1
6837	23:02:10	30432	92	0	2	1573	378432	Heur	1973	196	64	Token Pack
6871	23:06:21	1689	92	0	2	1896	419689	Heur	2142	203	128	Stack Cap L2
6875	23:06:54	7559	92	0	2	1638	425559	Heur	2017	195	64	
6898	23:10:03	30834	92	0	2	1734	458834	Heur	2087	207	64	Token Pack
6932	23:14:37	65700	92	0	2	878	503700	Heur	1183	158	32	Token Pack
6942	23:16:01	542	92	0	2	1588	518542	Heur	1913	205	64	Solver LOOK
6979	23:23:08	1303	92	0	2	2659	599303	Look	3082	221	128	Profitable Ending L1
6995	23:26:20	32034	92	0	2	2353	640034	Look	2611	194	128	Token Pack
7000	23:27:26	47394	92	0	2	1806	655394	Look	2236	213	64	
7019	23:31:08	221	92	0	2	2646	698221	Look	2907	241	128	Scaling Frequency L1
7038	23:34:35	31536	92	0	2	2916	739536	Look	3235	240	128	Token Pack
7075	23:41:38	2164	92	0	2	2893	830164	Look	3043	209	128	Agents Menu
7080	23:42:36	4341	92	0	2	7760	892341	Look	2090	183	64	Agent Merge Broker
7083	23:43:08	31825	92	0	2	10371	929825	Look	1770	164	128	Token Pack
7090	23:44:20	1471	92	0	2	12934	1019471	Look	2363	214	64	Agent Highwater Analyst
7098	23:45:51	15057	92	0	2	16232	1163057	Look	2277	191	128	Solver PLAN-3
7105	23:47:30	3931	92	0	2	15666	1281931	Plan3	2647	211	64	Active Multiplier L3
7111	23:49:06	17141	92	0	2	21045	1435141	Plan3	3073	208	128	Passive Yield L3
7117	23:50:43	16838	92	0	2	36348	1584838	Plan3	4253	260	256	Speed L3
7125	23:51:59	1243	92	0	2	12381	1719243	Plan3	2183	184	64	Compute Speed L1
7132	23:53:06	132773	92	0	2	18004	1860773	Plan3	2884	215	128	Token Pack
7135	23:53:34	5525	92	0	2	15679	1908525	Plan3	2617	232	64	Passive Tick Rate L3
7145	23:55:08	22970	92	0	2	31652	2105970	Plan3	4283	250	128	Solver COMBO
7155	23:56:27	4846	92	0	2	13487	2267846	Combo	2328	199	64	Difficulty L2
7170	23:58:12	2611	92	0	2	6841	2485611	Combo	1408	127	64	Solver MOCA
7182	23:59:33	151235	92	0	2	11286	2644235	Combo	1918	144	128	Token Pack
7187	1d 00:00:09	3155	92	0	2	12029	2716155	Combo	1993	172	64	Agent Score Auditor
7206	1d 00:02:16	2275	92	0	2	10331	2955275	Combo	1825	144	64	Profitable Ending L2
7230	1d 00:04:55	2036	92	0	2	8773	3255036	Combo	1645	132	64	Compute Speed L2
7233	1d 00:05:18	46803	92	0	2	22537	3309803	Combo	3383	217	128	Token Pack
7250	1d 00:07:16	297257	92	0	2	11198	3560257	Combo	1979	141	128	
7251	1d 00:07:23	10083	92	0	2	12656	3573083	Combo	2165	189	64	Scaling Frequency L2
7274	1d 00:10:00	16604	92	0	2	17852	3929604	Combo	2866	177	128	Chip Yield
7282	1d 00:10:53	135615	92	0	2	18717	4058615	Combo	2602	209	64	Token Pack
7300	1d 00:12:43	3278	92	0	2	15889	4326278	Combo	2118	157	128	Solver PLAN-5
7323	1d 00:15:16	8433	92	0	2	15881	4731433	Combo	2118	137	128	Stack Cap L3
7332	1d 00:16:25	187401	92	0	2	22153	4920401	Combo	2747	181	128	Token Pack
7341	1d 00:17:37	4641	92	0	2	22171	5137641	Combo	3012	212	128	Queue Preview
7359	1d 00:19:58	13304	92	0	2	22918	5546304	Combo	3216	172	128	Agent Overclocker
